Committee_Id,Committee_Name,Link_Image,Committee_Election_State,Committee_Election_District,Report_Type,Receipt_Date,Coverage_Start_Date,Coverage_End_Date,Quarterly_Contribution,Semi_Annual_Contribution
"C00413914","GILLIBRAND FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_29020362220+0","","","OCTOBER QUARTERLY","15-OCT-09","01-JUL-09","30-SEP-09","0",""
"C00462135","CHARLIE CRIST FOR US SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_29020390001+0","","","OCTOBER QUARTERLY","15-OCT-09","01-JUL-09","30-SEP-09","91724","0"
"C00279315","FRIENDS OF BARBARA BOXER","http://docquery.fec.gov/cgi-bin/fecimg/?_29020383672+0","","","OCTOBER QUARTERLY","15-OCT-09","01-JUL-09","30-SEP-09","23450",""
"C00330142","LARSON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_29934876186+0","","","OCTOBER QUARTERLY","14-OCT-09","01-JUL-09","30-SEP-09","58750",""
"C00458398","BENNET FOR COLORADO","http://docquery.fec.gov/cgi-bin/fecimg/?_29020382015+0","","","OCTOBER QUARTERLY","14-OCT-09","01-JUL-09","30-SEP-09","52608","0"
"C00432732","DAN 10","http://docquery.fec.gov/cgi-bin/fecimg/?_29020430006+0","","","OCTOBER QUARTERLY","13-OCT-09","01-JUL-09","30-SEP-09","23900",""
"C00432732","DAN 10","http://docquery.fec.gov/cgi-bin/fecimg/?_29020430001+0","","","OCTOBER QUARTERLY","13-OCT-09","01-JUL-09","30-SEP-09","23900",""
"C00417519","PROGRESSIVE VICTORY FUND POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29030151700+0","","","AUGUST MONTHLY","18-AUG-09","01-JUL-09","31-JUL-09","0",""
"C00095059","L.A. P.A.C.","http://docquery.fec.gov/cgi-bin/fecimg/?_29934439025+0","CA","","","12-AUG-09","01-JAN-09","30-JUN-09","21500","21500"
"C00027466","NATIONAL REPUBLICAN SENATORIAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29020303634+0","","","QUARTERLY MID-YEAR / SEMI-ANN","31-JUL-09","19-MAR-09","30-JUN-09","0","408500"
"C00336644","AMERICAN SUCCESS POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29934387611+0","","","JULY QUARTERLY / SEMI-ANNUAL","31-JUL-09","01-JAN-09","30-JUN-09","0","0"
"C00075820","NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29992557353+0","","","QUARTERLY MID-YEAR / SEMI-ANN","31-JUL-09","19-MAR-09","30-JUN-09","0","299600"
"C00003418","REPUBLICAN NATIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29934394361+0","","","QUARTERLY MID-YEAR / SEMI-ANN","31-JUL-09","19-MAR-09","30-JUN-09","137500","137500"
"C00376038","HELP AMERICA'S LEADERS POLITICAL ACTION COMMITTEE (HALPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_29992536538+0","","","JULY QUARTERLY / SEMI-ANNUAL","30-JUL-09","01-JAN-09","30-JUN-09","0","0"
"C00269407","FUTURE LEADERS POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29992519130+0","","","JULY QUARTERLY / SEMI-ANNUAL","29-JUL-09","01-JAN-09","30-JUN-09","0","0"
"C00366781","BUCKEYE LIBERTY PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29934361081+0","","","JULY QUARTERLY / SEMI-ANNUAL","29-JUL-09","01-JAN-09","30-JUN-09","0","0"
"C00390674","FREEDOM FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_29992519241+0","","","JULY QUARTERLY / SEMI-ANNUAL","29-JUL-09","01-JAN-09","30-JUN-09","0","0"
"C00453332","OUR FUTURE POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29934359080+0","","","JULY QUARTERLY / SEMI-ANNUAL","28-JUL-09","01-JAN-09","30-JUN-09","0","0"
"C00285098","BIG TENT PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29992517432+0","","","JULY QUARTERLY / SEMI-ANNUAL","28-JUL-09","01-JAN-09","30-JUN-09","0","0"
"C00382036","DEMOCRACY BELIEVERS POLITICAL ACTION COMMITTEE (DB PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_29992509085+0","","","JULY QUARTERLY / SEMI-ANNUAL","27-JUL-09","01-JAN-09","30-JUN-09","0","0"
"C00460345","NO RETREAT POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29992511940+0","","","JULY QUARTERLY / SEMI-ANNUAL","27-JUL-09","01-JAN-09","30-JUN-09","0","0"
"C00387670","RICH POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29992509226+0","","","JULY QUARTERLY / SEMI-ANNUAL","27-JUL-09","01-JAN-09","30-JUN-09","0","0"
"C00128868","BARNEY FRANK FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29992506311+0","MA","04","JULY QUARTERLY / SEMI-ANNUAL","24-JUL-09","01-APR-09","30-JUN-09","87225","133575"
"C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29992496591+0","DC","","JULY MONTHLY / SEMI-ANNUAL","20-JUL-09","01-JUN-09","30-JUN-09","40850","325550"
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29020282673+0","","","JULY MONTHLY / SEMI-ANNUAL","20-JUL-09","01-JUN-09","30-JUN-09","198950","731800"
"C00417519","PROGRESSIVE VICTORY FUND POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29030130341+0","","","JULY MONTHLY / SEMI-ANNUAL","20-JUL-09","01-JUN-09","30-JUN-09","0",""
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29020282680+0","","","MAY MONTHLY","20-JUL-09","01-APR-09","30-APR-09","149300",""
"C00013128","CONGRESSMAN WAXMAN CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29934305061+0","CA","30","JULY QUARTERLY / SEMI-ANNUAL","16-JUL-09","01-APR-09","30-JUN-09","148045","148045"
"C00409797","CONYERS FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_29934271925+0","MI","14","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-09","01-APR-09","30-JUN-09","45882.38","45882.38"
"C00302422","RANGEL FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_29992451933+0","NY","15","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-09","01-APR-09","30-JUN-09","88150","88150"
"C00460766","CONWAY FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_29020263711+0","","","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-09","01-APR-09","30-JUN-09","29100","29100"
"C00279315","FRIENDS OF BARBARA BOXER","http://docquery.fec.gov/cgi-bin/fecimg/?_29020262429+0","","","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-09","01-APR-09","30-JUN-09","22500","22500"
"C00411587","BEN CARDIN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_29020221457+0","","","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-09","01-APR-09","30-JUN-09","22500","22500"
"C00264697","FRIENDS OF SHERROD BROWN","http://docquery.fec.gov/cgi-bin/fecimg/?_29020223909+0","","","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-09","01-APR-09","30-JUN-09","17500","17500"
"C00090357","LEWIS FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29934270264+0","","","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-09","01-JAN-09","30-JUN-09","0","0"
"C00272211","PETE KING FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29992444743+0","NY","03","QUARTERLY SEMI-ANNUAL (MY)","15-JUL-09","19-MAR-09","30-JUN-09","96350","96350"
"C00366096","VAN HOLLEN FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_29992443433+0","MD","08","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-09","01-APR-09","30-JUN-09","20425","20425"
"C00003418","REPUBLICAN NATIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29934261425+0","","","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-09","01-APR-09","30-JUN-09","107500","137500"
"C00128868","BARNEY FRANK FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29992439888+0","MA","04","APRIL QUARTERLY","15-JUL-09","01-APR-09","30-JUN-09","87225",""
"C00346312","FRIENDS OF SCHUMER","http://docquery.fec.gov/cgi-bin/fecimg/?_29020291777+0","","","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-09","01-APR-09","30-JUN-09","128050","292075"
"C00257642","PEOPLE FOR PATTY MURRAY U S SENATE CAMPAIGN","http://docquery.fec.gov/cgi-bin/fecimg/?_29020272340+0","","","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-09","19-MAR-09","30-JUN-09","115550",""
"C00462135","CHARLIE CRIST FOR US SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_29020270001+0","","","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-09","01-APR-09","30-JUN-09","189950","189950"
"C00304758","FRIENDS OF ROY BLUNT","http://docquery.fec.gov/cgi-bin/fecimg/?_29020300001+0","","","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-09","01-APR-09","30-JUN-09","20000","310534"
"C00204370","FRIENDS FOR HARRY REID","http://docquery.fec.gov/cgi-bin/fecimg/?_29020240001+0","","","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-09","19-MAR-09","30-JUN-09","113950","113950"
"C00413914","GILLIBRAND FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_29020421936+0","","","JULY QUARTERLY","15-JUL-09","01-APR-09","30-JUN-09","0",""
"C00458646","KENDRICK MEEK FOR FLORIDA","http://docquery.fec.gov/cgi-bin/fecimg/?_29020233744+0","","","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-09","01-APR-09","30-JUN-09","19000","19000"
"C00349506","FRIENDS OF MARIA","http://docquery.fec.gov/cgi-bin/fecimg/?_29020302967+0","","","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-09","01-APR-09","30-JUN-09","0","0"
"C00240465","CHET EDWARDS FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_29992454477+0","TX","17","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-09","01-APR-09","30-JUN-09","52400","52400"
"C00329292","DAVE WU FOR US CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_29934280256+0","OR","01","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-09","01-APR-09","30-JUN-09","8500","18500"
"C00165241","COMMITTEE TO ELECT GARY L. ACKERMAN, INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_29992435948+0","NY","05","QUARTERLY SEMI-ANNUAL (MY)","14-JUL-09","01-APR-09","30-JUN-09","0",""
"C00330142","LARSON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_29992429602+0","","","JULY QUARTERLY / SEMI-ANNUAL","14-JUL-09","01-APR-09","30-JUN-09","40050","40050"
"C00412791","FORWARD TOGETHER PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29992425761+0","VA","00","QUARTERLY MID-YEAR / SEMI-ANN","13-JUL-09","01-JAN-09","30-JUN-09","18000","18000"
"C00338954","CROWLEY FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_29934241819+0","NY","07","JULY QUARTERLY / SEMI-ANNUAL","13-JUL-09","01-APR-09","30-JUN-09","19750","19750"
"C00417519","PROGRESSIVE VICTORY FUND POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29030103560+0","","","JUNE MONTHLY","19-JUN-09","01-MAY-09","31-MAY-09","0",""
"C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29934030207+0","","","JUNE MONTHLY","19-JUN-09","01-MAY-09","31-MAY-09","30000","0"
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29020212759+0","","","JUNE MONTHLY","19-JUN-09","01-MAY-09","31-MAY-09","68500","0"
"C00417519","PROGRESSIVE VICTORY FUND POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29030092853+0","","","MAY MONTHLY","20-MAY-09","01-APR-09","30-APR-09","0",""
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29020203563+0","","","MAY MONTHLY","20-MAY-09","01-APR-09","30-APR-09","209700","0"
"C00095059","L A PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29933784751+0","","","MAY MONTHLY","20-MAY-09","01-APR-09","30-APR-09","17500",""
